7142,CCCCCCC1=C[C@H](O)[C@H](O)[C@H](C)C(=O)CCCC(=O)[C@@H](CCCC)C(=O)C(C(=O)[C@H](CCCCCC)C(=O)[C@@H](C)C[C@@H](CCCCc2c[nH]c(Cl)c2Cl)Cc2ccccc2)OC1=O
7143,CCCCCCC1=C[C@H](OC)C(=O)C(C(C)C)=C[C@H](CC)[C@H](O)[C@@H](C(C)C)C(=O)[C@@H](CC)C(=O)[C@H](OC)[C@@H](C(=C[C@@H](C(=O)c2ccccc2)C(C)C)C(C)C)OC(=O)CC1=O
7144,CCCCCCC1=C[C@H](OC)C(=O)[C@@H](OC)C[C@H](O)C(=O)[C@H](OC)C(=O)C(O)C(=O)[C@@H](C(C)C)C(=O)CN(C(N)=[NH2+])C(=O)C(CC)=CC(C(C)C)=CC(O)=C1
7145,CCCCCCC1=C[C@H](OC)C(=O)[C@H](O)[C@H](O)C(C(C)C)=C[C@@H](CC)C(=O)[C@H](CCCC)[C@@H](C(=C[C@@H](C)C(C)=O)CCCCc2c[nH]c(Cl)c2Cl)OC(=O)[C@@H](CC)CC(CC)=C1
7146,CCCCCCC1=C[C@H](OC)[C@@H]([C@H](C[C@@H](CCCC)CCc2ccccc2)C(C)C)OC(=O)C(CC)=C[C@H](CC)[C@@H]1O
7147,CCCCCCC1=C[C@H](OC)[C@H](O)C[C@H](O)[C@@H](C(=O)c2ccc(N)cc2)OC(=O)C(O)=C[C@@H](C(C)C)C(=O)[C@@H](CCCC)C(=O)[C@@H](CCCCCC)C[C@H](CCCCCC)[C@H](O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O
7148,CCCCCC[C@@H](C(=O)C(=CC(=CC1=CCCC1=O)C(C)C)CC)C(=O)[C@H](CC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CCCC)[C@@H](O)[C@H](C[C@H](CCCC)C[C@H](C)[C@@H](O)[C@H](C(=O)O)C(C)C)OC
7149,CCCCCC[C@@H](C(=O)C(=CC(=C[C@@H](C(=O)[C@H](C[C@@H](CCCC)C(C)=O)OC)C(C)C)C(C)C)OC)C(=O)[C@H](C(=O)[C@@H](OC)C(=O)[C@@H](CCCC)C(=O)[C@@H](C)C(=O)O)C(C)C
7150,CCCCCC[C@@H](C(=O)C(=CC(=C[C@H](C)C(=O)[C@@H](O)CC(=C[C@H](C(=O)C1CC[C@@H](O)[C@H](O)C1)C(C)C)C(C)C)C(C)C)OC)[C@@H](O)CC(=O)[C@@H](C=CC(=O)O)CC
7151,CCCCCC[C@@H](C(=O)C(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CC)C[C@H](CCCCCC)[C@H](O)[C@@H](C)CC(C)C)CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](O)C=C[C@@H](O)CC[C@@H]1OC1=O
7152,CCCCCC[C@@H](C(=O)C(=CC(O)C(=O)C(=CC(=C[C@H](O)[C@@H](C)O)CCCCc1c[nH]c(Cl)c1Cl)CCCC)C(C)C)[C@@H](O)[C@@H](OC)[C@H]1OC(=O)[C@@H]1CCCCc1c[nH]c(Cl)c1Cl
7153,CCCCCC[C@@H](C(=O)C(=CC(O)C(=O)[C@@H](CCCC)CCc1ccccc1)CC)C(=O)[C@@H](O)C[C@@H](C(=O)[C@H](C(=O)[C@H](C)C(=O)O)C(C)C)C(C)C
7154,CCCCCC[C@@H](C(=O)C(=CC1CC[C@@H](O)[C@H](O)C1)C(C)C)C(=O)[C@@H](C=CC[C@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C=C(C)C(=O)[C@H](C)C[C@@H](C(=O)O)C(C)C)C(C)C)OC
7155,CCCCCC[C@@H](C(=O)C(=CCC[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](C)O)CCCC)C(=O)[C@@H](C=C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](O)C(=O)[C@H](C(=O)C[C@@H]1CC(=O)O1)C(C)C)CCCC
7156,CCCCCC[C@@H](C(=O)C(=C[C@@H](CC)C(=O)[C@@H](C(=O)C(=C[C@H](C)[C@H](O)[C@H](O)[C@H](O)C1=CC[C@@H](O)[C@H](O)C1)OC)C(C)C)CC)C(=O)[C@@H](O)C(=O)C(C=C(C(=O)O)C(C)C)CCCCc1c[nH]c(Cl)c1Cl
7157,CCCCCC[C@@H](C(=O)C(=C[C@H](C(=O)[C@@H](C(=O)[C@H](C(C)C)[C@H](O)[C@H](CC[C@H](O)C1=CCCC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(=O)[C@H](C(=O)C[C@@H](O)[C@@H](O)C(=O)O)C(C)C
7158,CCCCCC[C@@H](C(=O)C(=C[C@H](CCCC)C(=O)[C@@H](C)C[C@H](OC)[C@H](O)C(=C[C@@H](C(=O)C(=CC(C)C)CCCCc1c[nH]c(Cl)c1Cl)C(C)C)CCCC)CC)[C@H]1OC(=O)[C@@H]1C(C)C
7159,CCCCCC[C@@H](C(=O)C(=C[C@H](C[C@H](C)C(=O)[C@@H](CC)C(=O)[C@@H](C)C(=O)C=Cc1ccccc1)C(C)C)CCCC)[C@@H](O)[C@@H](CCCC)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CC)C(=O)CC(=O)O
7160,CCCCCC[C@@H](C(=O)C(=C[C@H](OC)C(=O)[C@H](C)C(=O)C(=C[C@H](O)[C@H](O)[C@H](OC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)CNC(N)=[NH2+])OC)C(C)C)[C@@H](O)[C@@H](C)C(=O)O
7161,CCCCCC[C@@H](C(=O)C(=Cc1ccc(N)cc1)C(C)C)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CCCC)[C@H]1OC(=O)[C@@H](C(C)C)C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](CC)[C@H](O)[C@@H](CC)C[C@@H](C(C)C)C[C@@H]1C(C)C
7162,CCCCCC[C@@H](C(=O)C(C)=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCC)C(=O)CC(=O)[C@H](C)C(=O)[C@H](C(C)C)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(=O)[C@H](C(=O)O)C(C)C
7163,CCCCCC[C@@H](C(=O)C(C)=C[C@H](CC)C(=O)[C@@H](CC)C[C@@H](O)CC(O)C(=O)CC)[C@@H](O)[C@H](C(=O)[C@@H](CC)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](CC)C(=O)O)C(C)C
7164,CCCCCC[C@@H](C(=O)C(C)CC)C(=O)[C@H](C=C(C)C(=O)[C@H](C(=O)[C@H](C(=O)[C@@H](CCCC)C(=O)[C@@H](C(C)C)[C@@H](O)[C@H](C=C(CCCC)C(=O)O)CC)C(C)C)C(C)C)CC
7165,CCCCCC[C@@H](C(=O)C(C)CC)C(=O)[C@H](C=C(OC)[C@@H](O)[C@H](C=C(C=C(C(C)C)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](OC)C(=O)[C@@H](CCCCCC)[C@@H](O)[C@@H](O)C(=O)O)CCCCc1c[nH]c(Cl)c1Cl)CCCCCC)CCCC
7166,CCCCCC[C@@H](C(=O)C(C)CC)C(=O)[C@H](C[C@H](O)C(=O)[C@@H](CCCCCC)C(=O)[C@H](CCCC)[C@@H](O)[C@H](C[C@H](O)C[C@H](CC)C[C@H](CCCC)[C@H]1OC(=O)[C@@H]1CC)C(C)C)OC
7167,CCCCCC[C@@H](C(=O)C(C=C(O)C(=O)O)CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(O)=C[C@@H](CC)C(=O)[C@@H](C(=O)[C@H](C(=O)[C@H](OC)C(=O)[C@@H](C(=O)C=Cc1cc(N)cc(O)c1)C(C)C)C(C)C)C(C)C
7168,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)CC=C(OC)C(=O)O)C(=O)[C@H](CCCC)C(=O)[C@@H](CCCC)C(=O)[C@H](O)C(=O)C(=C[C@H](C(=O)c1csc(C)n1)C(C)C)CCCC
7169,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C[C@H](C(C)C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](CCCC)CC[C@@H](O)[C@@H](O)C(=O)O)C(C)C)[C@H](O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1ccccc1
7170,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](OC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(=O)[C@H](C[C@H](CCCC)[C@H](O)[C@H](C(=O)[C@H](C)[C@H](O)[C@@H](CC)C(=O)CC(=O)c1ccc([N+](=O)[O-])cc1)C(C)C)OC
7171,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)CCC(=O)O)C(=O)[C@H](C(C)C)[C@H](O)[C@@H](CCCC)C(=O)[C@H](CC)C(=O)[C@@H]1CCC[C@H]1C(=O)O
7172,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C[C@H](OC)C(=O)O)[C@H](O)C=C[C@H](CC)[C@H](O)[C@@H](CCCC)C[C@H](OC)[C@H](O)C(=Cc1ccc[nH]1)OC
7173,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CC)C(=O)[C@H](C(=O)[C@@H](C=C(C=C(C)C(=O)O)C(C)C)C(C)C)C(C)C)[C@H](O)[C@@H](O)C[C@H](OC)C(=O)[C@@H](CCCC)C(=O)CCC
7174,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CC)[C@@H](O)CC[C@H](CCCC)[C@@H](O)[C@@H](OC)[C@H]1OC(=O)[C@@H]1C)[C@H](O)C[C@H](O)C(O)=C[C@H](CCCC)[C@H](O)C1=CC[C@@H](O)[C@H](O)C1
7175,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](CCCC)[C@@H](O)[C@@H](CCCCCC)[C@@H](O)[C@@H](C)C[C@H](C(C)C)[C@@H](O)[C@@H](OC)C(=O)O)C(=O)[C@H](C(C)C)[C@H](O)C=Cc1c[nH]c(Cl)c1Cl
7176,CCCCCC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@H](C(=O)[C@@H](C)C=C(C)C(=O)[C@@H](OC)C(=O)[C@H](C(=O)[C@H](C)C(=O)O)C(C)C)C(C)C)C(=O)[C@H](OC)[C@H](O)c1ccc(N)cc1
7177,CCCCCC[C@@H](C(=O)C(O)=C[C@@H](C)C(=O)[C@H](C[C@@H](O)C[C@@H](CC)C[C@H](C)[C@H](O)C(=Cc1csc(C)n1)C(C)C)C(C)C)C(=O)C(O)C[C@H](O)C(=O)O
7178,CCCCCC[C@@H](C(=O)C(O)=C[C@@H](C)C[C@@H](C(=O)C(=CC[C@H](O)c1csc(C)n1)C(C)C)C(C)C)[C@@H](O)[C@@H](C)C[C@H](OC)C(=O)O
7179,CCCCCC[C@@H](C(=O)C(O)=C[C@@H](O)CC[C@H](O)[C@H](OC)[C@H](O)[C@H](C(=O)[C@@H](C(=O)c1ccccc1)C(C)C)C(C)C)[C@@H](O)[C@@H](CC)C(=O)O
7180,CCCCCC[C@@H](C(=O)C(O)C(=O)C(=CC(=C[C@H](C(C)C)[C@@H](C)O)CC)CC)[C@@H](O)C[C@H]1OC(=O)[C@@H]1C(C)C
7181,CCCCCC[C@@H](C(=O)C(O)C(=O)C(O)C(=O)C(=CC(O)=C[C@H](C(=O)[C@@H](C(=O)C(=CCC(=O)CNC(N)=[NH2+])CC)C(C)C)C(C)C)CCCC)C(=O)[C@H](C(=O)O)C(C)C
7182,CCCCCC[C@@H](C(=O)C(O)C(=O)C(O)C[C@@H](C(=O)[C@H](C)C=C(O)C(=O)O)C(C)C)[C@H](O)[C@H](C)[C@H](O)C=C[C@@H](C(=O)C(=Cc1ccc(N)cc1)C(C)C)C(C)C
7183,CCCCCC[C@@H](C(=O)C(O)C(=O)O)C(=O)[C@H](OC)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CC=C[C@@H](C(=O)[C@@H](C)C(=O)C(=CCC(C)C)OC)C(C)C)CCCC
7184,CCCCCC[C@@H](C(=O)C(O)C(=O)[C@@H](C)C[C@@H]1OC1=O)[C@H](O)[C@H](CCCC)[C@H](O)[C@@H](C(=O)[C@@H](O)C[C@@H](C)C[C@@H](C)C[C@H](C(C)C)[C@H](O)CC(C)C)C(C)C
7185,CCCCCC[C@@H](C(=O)C(O)C(=O)[C@@H](CC)C(N)=O)C(=O)[C@@H](CC)C(=O)[C@@H](C)C=CC(=O)[C@@H](C[C@@H](C(=O)[C@H](CCCCCC)C(=O)CC[C@@H](C(=O)O)C(C)C)C(C)C)C(C)C
7186,CCCCCC[C@@H](C(=O)C(O)C(=O)[C@@H](CC)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)C=C(CC)C(=O)O)C(C)C
7187,CCCCCC[C@@H](C(=O)C(O)C=C(O)C=C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@H]1OC1=O)C(=O)[C@H](C[C@@H](CC)C[C@H](C(=O)[C@@H](OC)C(=O)C(C)C)C(C)C)C(C)C
7188,CCCCCC[C@@H](C(=O)C(O)[C@@H](O)[C@@H](CC)C(=O)C(O)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C(=O)O)C(C)C)C(=O)[C@H](OC)[C@H](O)[C@H](O)C(=O)[C@H](OC)C(=O)[C@H](C(=O)[C@@H]1CCC[C@H]1C(=O)O)C(C)C
7189,CCCCCC[C@@H](C(=O)C1=CCCC1=O)C(=O)[C@H](C=C(C=C(CC)C[C@H](C)C=C(C)C=C(CCCC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)CCC(=O)O)CCCCc1c[nH]c(Cl)c1Cl)CC
7190,CCCCCC[C@@H](C(=O)C1=CCCC1=O)C(=O)[C@H](OC)[C@@H](O)CC[C@H](O)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C=C(C=C(C(=O)[C@H](CCCC)C(=O)O)C(C)C)CCCCc1c[nH]c(Cl)c1Cl)C(C)C
7191,CCCCCC[C@@H](C(=O)C1=CCCC1=O)[C@@H](O)C[C@@H](O)[C@@H](CC)C(=O)[C@H](C(=O)[C@@H](CC)C(=O)[C@@H](C(=O)[C@H](CC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C)C(C)C
7192,CCCCCC[C@@H](C(=O)C1=CC[C@@H](O)[C@H](O)C1)C(=O)[C@H](CCCC)C[C@H](CCCC)[C@@H](O)[C@@H](O)[C@@H](O)[C@H](C=C(C(C)C)[C@@H](O)[C@H](C[C@H](CC)[C@@H](O)CC[C@H](OC)C(=O)O)C(C)C)C(C)C
7193,CCCCCC[C@@H](C(=O)C1=CC[C@@H](O)[C@H](O)C1)[C@@H](O)CC(=O)[C@@H](O)[C@@H](O)[C@@H](C)C=C(C=C(OC)C(=O)[C@H](CCCC)C(=O)[C@@H](C[C@@H](C(=O)O)C(C)C)C(C)C)OC
7194,CCCCCC[C@@H](C(=O)C1OC1=O)[C@H](O)C(=CC(O)=CCC(=O)C(C)=C[C@H](C(C)C)[C@H](O)[C@H](C(=O)[C@H](O)C(=O)[C@@H](CC)C(=O)COC)C(C)C)C(C)C
7195,CCCCCC[C@@H](C(=O)C=CC(C)=CC(=C[C@H](C(C)C)[C@@H](C)O)CC)C(=O)[C@H](OC)C(=O)[C@@H](CCCC)[C@@H](O)CC(=O)[C@@H](O)[C@H]1OC(=O)[C@@H]1C(C)C
7196,CCCCCC[C@@H](C(=O)C=CC(O)=C[C@@H](C)C(=O)[C@H](C[C@H](C)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)c1cc(N)cc(O)c1)C(C)C)[C@@H](O)[C@@H](C)C[C@@H]1OC1=O
7197,CCCCCC[C@@H](C(=O)C=C[C@H](C)[C@H](O)c1ccccc1)C(=O)[C@H](CCCC)C(=O)[C@@H](OC)C(=O)[C@H](C)[C@@H](O)[C@@H](CC)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C[C@H](CC)C(=O)O)OC
7198,CCCCCC[C@@H](C(=O)C=C[C@H](CC)C(=O)[C@H](OC)C(=O)CC[C@@H](CC)C(=O)[C@H](C(C)C)[C@H](O)C(C)=C[C@H](CCCC)C(=O)C(C)CC)C(=O)[C@@H](C(=O)O)C(C)C
7199,CCCCCC[C@@H](C(=O)C=C[C@H](C[C@@H](CCCC)C[C@H](OC)[C@H](O)[C@H](C[C@@H](CC)CC1=CC[C@@H](O)[C@H](O)C1)C(C)C)C(C)C)C(=O)[C@@H](C[C@H](C)C(=O)[C@H](CC)C(=O)O)OC
7200,CCCCCC[C@@H](C(=O)C=C[C@H](O)C(=O)[C@@H](C)CC(=C[C@H](C(=O)C(C)C)C(C)C)C(C)C)[C@@H](O)[C@@H](CCCCCC)C(=O)[C@H](C)C(=O)[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C
7201,CCCCCC[C@@H](C(=O)C=Cc1ccccc1)C(=O)[C@@H](O)C=C(C=C(C)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](OC)[C@@H](O)[C@H](C(=O)[C@H](CCCC)C(=O)[C@H](C(=O)[C@H](C(=O)O)C(C)C)C(C)C)C(C)C)CCCCc1c[nH]c(Cl)c1Cl
7202,CCCCCC[C@@H](C(=O)C=Cc1ccccc1)C(=O)[C@H](CCCC)C(=O)[C@@H](C=C(C=C(C[C@@H](C(=O)[C@H](CC)C(=O)[C@H](CCCC)[C@@H](O)[C@@H](OC)C(=O)[C@@H](C)C(=O)O)C(C)C)OC)CCCCc1c[nH]c(Cl)c1Cl)OC
7203,CCCCCC[C@@H](C(=O)CC(=O)O)C(=O)[C@H](CCCC)C(=O)[C@@H](C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@H](O)C(C)=O)C(C)C
7204,CCCCCC[C@@H](C(=O)CC(=O)O)[C@H](O)[C@H](C(C)C)[C@H](O)[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=C[C@H](OC)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@@H](OC)C(=O)[C@H](CCC)C(C)C)C(C)C)C(C)C
7205,CCCCCC[C@@H](C(=O)CC(=O)[C@H](C)C(=O)C(=C[C@H](CCCC)[C@H](O)[C@@H](C(=O)[C@H](OC)[C@H](O)CNC(N)=[NH2+])C(C)C)CC)C(=O)[C@H](C[C@H](CCCC)C[C@H](OC)C(=O)O)C(C)C
7206,CCCCCC[C@@H](C(=O)CC(C)C)[C@H]1OC(=O)C(C(C)C)=CC(CCCCc2c[nH]c(Cl)c2Cl)=C[C@H](O)C(=O)[C@@H](O)C[C@H](CC)C(=O)[C@@H](CCCC)C[C@@H](CCCC)CC[C@H](O)[C@@H]1OC
7207,CCCCCC[C@@H](C(=O)CC)C(=O)[C@H](C=C(C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](O)C(=O)[C@@H](C=C(CC)C(=O)[C@H](CCCC)[C@H]1OC(=O)[C@@H]1C(C)C)OC)OC)C(C)C
7208,CCCCCC[C@@H](C(=O)CC=C(CC)C[C@@H](C(=O)O)C(C)C)C(=O)[C@H](CCCC)C(=O)[C@@H](OC)C(=O)[C@H](OC)[C@H](O)[C@@H](C)C[C@@H](OC)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)CC
7209,CCCCCC[C@@H](C(=O)CC=C(O)[C@@H](O)[C@@H](C)C=C(CCCC)[C@@H](O)[C@@H](CCCCCC)C(=O)C(O)C(=O)O)C(=O)[C@@H](C)C[C@H](OC)[C@H](O)[C@H](O)[C@H](O)c1ccc([N+](=O)[O-])cc1
7210,CCCCCC[C@@H](C(=O)CC=C(OC)C(=O)[C@@H](CC)C(=O)[C@H](C)C=C(C=C(CC)C[C@H](CCCCCC)C[C@@H](C(=O)O)C(C)C)C(C)C)C(=O)c1ccc(N)cc1
7211,CCCCCC[C@@H](C(=O)CCC)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](C)CC[C@@H](O)[C@@H](CC)C[C@@H](C=C(C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@H](CC)C(=O)O)C(C)C)CCCC
7212,CCCCCC[C@@H](C(=O)CCC)C(=O)CCCC=C(C(=O)[C@@H](C=C(C(=O)[C@@H](CCCCCC)C(=O)[C@@H](C[C@@H](C[C@H](CCCC)C(=O)O)OC)C(C)C)C(C)C)OC)C(C)C
7213,CCCCCC[C@@H](C(=O)CCC)C(=O)[C@H](C=C(CC)[C@H]1OC(=O)[C@@H](CCCC)C(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](CCCC)[C@H](O)[C@H](CC)[C@H](O)C(O)=C[C@@H](OC)C(=O)[C@@H]1O)C(C)C
7214,CCCCCC[C@@H](C(=O)CCC)[C@@H](O)CC(=O)[C@@H](C)C[C@@H](C=C(C=CC[C@H](O)C(=O)[C@@H](CC[C@@H](O)[C@@H](CCCCCC)C(=O)O)OC)C(C)C)C(C)C
7215,CCCCCC[C@@H](C(=O)CC[C@H](CCCC)C[C@@H](C[C@H](CCCC)C[C@H](CC)C[C@@H](C=C(C(=O)O)C(C)C)OC)C(C)C)C(=O)[C@H](CC)[C@H](O)C(C)=C[C@@H](C)CNC(=O)[C@H](C)N
7216,CCCCCC[C@@H](C(=O)CC[C@H](C[C@H](C(C)C)[C@H](O)[C@@H](O)CC(O)C(=O)C(=C[C@@H](O)Cc1ccc(N)cc1)C(C)C)OC)C(=O)[C@@H](C[C@H](O)C(=O)O)OC
7217,CCCCCC[C@@H](C(=O)COC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C[C@H](C)C(=O)C(O)C=C(OC)C(=O)[C@H](CCCC)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C(=O)O)C(C)C)OC
7218,CCCCCC[C@@H](C(=O)C[C@@H](O)C[C@@H](O)[C@@H](OC)C(=O)[C@@H](O)C(=O)[C@H](C[C@H](OC)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C)C(=O)[C@H](C)C(=O)[C@H](CC)C(=O)COC
7219,CCCCCC[C@@H](C(=O)C[C@@H](O)[C@@H](OC)C(=O)O)C(=O)[C@H](CCC[C@H](CC=CC=C[C@@H](C)C(=O)C(C)CC)CCCC)OC
7220,CCCCCC[C@@H](C(=O)C[C@@H](O)[C@@H](OC)C(=O)[C@@H](C)C(=O)[C@H](C)C(=O)CC(=O)O)C(=O)[C@@H](C)C(=O)[C@@H](OC)C(=O)c1cc(N)cc(O)c1
7221,CCCCCC[C@@H](C(=O)C[C@@H](O)[C@H](C(=O)O)C(C)C)C(=O)[C@H](OC)C(=O)C(=CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=C[C@H](CCCC)[C@H](O)[C@@H](CCCCCC)CC(=Cc1ccc[nH]1)CCCCc1c[nH]c(Cl)c1Cl)CC)OC
7222,CCCCCC[C@@H](C(=O)C[C@@H](O)[C@H](C(=O)[C@H](C[C@H](CCCC)[C@@H](O)[C@@H](CCCCCC)[C@@H](O)[C@H]1OC1=O)C(C)C)C(C)C)[C@H](O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(C)CC
7223,CCCCCC[C@@H](C(=O)C[C@@H](O)[C@H](C=C(O)C(=O)O)OC)[C@H](O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CC)C(=O)[C@H](C[C@H](O)C(=O)C(C)=Cc1ccc[nH]1)OC
7224,CCCCCC[C@@H](C(=O)C[C@H](O)[C@H](C)C(=O)c1cc(N)cc(O)c1)C(=O)[C@H](C)C(=O)[C@H](CCCC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](O)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@H](OC)C(=O)O
7225,CCCCCC[C@@H](C(=O)C[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@@H](OC)C(=O)[C@H](C(C)C)[C@H](O)CC(=O)[C@H](C[C@@H](C(=O)CCC)C(C)C)OC)[C@@H](O)[C@@H](O)C(=O)[C@@H](CC)C(=O)O
7226,CCCCCC[C@@H](C(=O)C[C@H](O)[C@H](C[C@H](CCCC)[C@H](O)[C@H](C)C(=O)[C@H](CCCCCC)C(=O)C(C)C)OC)C(=O)[C@H](CCCC)C[C@H](CC)C[C@@H](C(=O)C(O)C(=O)O)C(C)C
7227,CCCCCC[C@@H](C(=O)C[C@H](O)[C@H](O)C(=O)c1ccc[nH]1)C(=O)[C@@H](C=C(C=C(O)C[C@H](C)[C@@H](O)[C@@H](C)C(=O)C(O)[C@@H](O)[C@@H](C)C(=O)O)C(C)C)C(C)C
7228,CCCCCC[C@@H](C(=O)C[C@H]1OC(=O)[C@@H](C)C(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](O)C(=O)[C@H](CC)[C@H](O)[C@H](CCCC)C(=O)[C@@H]1CCCCCC)C(=O)c1c[nH]c(Cl)c1Cl
7229,CCCCCC[C@@H](C(=O)C[C@H]1OC(=O)[C@@H]1CC)C(=O)[C@H](CC)C(=O)[C@H](CC(=C[C@H](C(=O)C=CC=Cc1cc(N)cc(O)c1)C(C)C)CCCCc1c[nH]c(Cl)c1Cl)C(C)C
7230,CCCCCC[C@@H](C(=O)O)C(=O)C(=CC=C[C@@H](OC)C(=O)[C@@H](CC)C[C@H](CC)[C@H](O)[C@@H](C(=O)[C@@H](C(=O)[C@H](C(=O)[C@@H](C(=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)CCCC
7231,CCCCCC[C@@H](C(=O)O)C(=O)C(=C[C@@H](C(=O)[C@H](C[C@@H](CCCC)C(=O)[C@H](CCCC)[C@H](O)[C@@H](C)C(=O)[C@@H](CC)CCCC(=CCC(C)C)CCCCc1c[nH]c(Cl)c1Cl)OC)C(C)C)CC
7232,CCCCCC[C@@H](C(=O)O)C(=O)C[C@H](O)C(=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C[C@@H](C)CC=C[C@H](C(C)C)[C@H](O)[C@@H](CCCCCC)C(=O)[C@@H](C)C[C@@H](CC)C(N)=O)C(C)C)CCCC
7233,CCCCCC[C@@H](C(=O)O)C(=O)[C@@H](C(=O)C[C@H](O)C[C@H](O)[C@H](CC)C(=O)[C@H](C(=O)[C@@H](C)CC=CCC[C@H](Cc1ccc(N)cc1)OC)C(C)C)C(C)C
