CMP_name,Food_name,SMILES,FDB_ID,CID,Pred_medicinal
Cucumerin_B,Cucumber,CC(C1=CC=C(O)C=C1)C1=C(O)C(C2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1,FDB001692,44257648,0.0
,Other_fruits,CCCCCCCCCCCCCCC(O)C(O)CCC(O)C1CCC(CCCCCC(O)CC2=CC(C)OC2=O)O1,FDB016913,15011271,0.0
,Herbs_condiments_and_spices,CC1C2C(OC1=O)C1=C(C)OC=C1C(C)(O)CC2OC(C)=O,FDB016914,131752229,0.0
,Herbs_condiments_and_spices,C\\C=C(/C)C(=O)OC1CC(C)(O)C2=COC(C)=C2C2OC(=O)C(C)C12,FDB016915,131752230,0.0
CORIANDRONE-A,Coriander,COC1=C2CC(OC2=C2C(=O)OC(C)CC2=C1)C(C)(C)O,FDB016916,131752231,0.0
CORIANDRONE-B,Coriander,COC1=C2CC(O)C(C)(C)OC2=C2C(=O)OC(C)CC2=C1,FDB016917,131752232,0.0
,Alcoholic_beverages,CC12CCC3(O1)C(C)(O2)C=CCC3(C)C,FDB016918,73817712,0.0
,Herbs_condiments_and_spices,C\\C=C\\CC(=C)C(C)C,FDB016919,6429324,0.0
,Fungi,COC1CC2C(C)(C)C(=O)CCC2(C)C2=C1C1(C)C(O)CC(C(C)CCC=C(CO)CO)C1(C)CC2,FDB016920,15602270,0.0
,Fungi,CC(CCC=C(CO)CO)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3=O,FDB016921,15602280,0.0
,Fungi,COC1CC2C(C)(C)C(=O)CCC2(C)C2=C1C1(C)CCC(C(C)CCC(O)C(C)(O)CO)C1(C)CC2,FDB016922,15602268,0.0
Cucumerin_A,Cucumber,CC(C1=CC=C(O)C=C1)C1=C(O)C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C2OC(=CC(=O)C2=C1O)C1=CC=C(O)C=C1,FDB001693,21589724,0.0
,Fungi,CCOC1CC2C(C)(C)C(=O)CCC2(C)C2=C1C1(C)CCC(C(C)CCC(O)C(C)(O)CO)C1(C)CC2,FDB016923,15602259,0.0
,Fungi,CC(CCC(O)C(C)(O)CO)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,FDB016924,15602261,0.0
MUUROLENE,Pot_marjoram,CC(C)C1CC=C(C)C2CCC(C)=CC12,FDB016926,101708,0.0
,Other_fruits,CC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2C)C(O)C(O)C1O,FDB016929,74978295,0.0
,Fish,CC1CN=C(C)N1,FDB016931,102522,0.0
,Root_vegetables,CC1COC=C1,FDB016932,102677,0.0
,Alcoholic_beverages,CCC(C)CC(C)CO,FDB016935,14753148,0.0
,Citrus_fruits,COC1=C(O)C2=C(N(C)C3=C(C=CC=C3O)C2=O)C(OC)=C1OC,FDB016941,19093029,0.0
Pelargonidin_3-O-[2-O-(6-(E)-feruloyl-beta-D-glucopyranosyl)-6-O-(E)-feruloyl-beta-D-glucopyranoside]-5-O-(beta-D-glucopyranoside),Radish,COC1=CC(\\C=C\\C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@H](OC4=C([O+]=C5C=C(O)C=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C5=C4)C4=CC=C(O)C=C4)O[C@H](COC(=O)\\C=C\\C4=CC(OC)=C(O)C=C4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)=CC=C1O,FDB001695,44256674,0.0
,Tea,CC(=C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CC(O)CC(C)(C)C5CCC34C)C12,FDB016943,131752238,0.0
,Edible_fats_and_oils,CC1C2CCC(=C)C3CC=C(CO)C3C2OC1=O,FDB016944,131752239,0.0
,Edible_fats_and_oils,OCC1=CCC2C1C1OC(=O)C(=C)C1CCC2=C,FDB016945,75051793,0.0
,Tomatoes,CSCC\\C=C(\\CSC)C=O,FDB016960,20381861,0.0
,Meats,OC(=O)C1CCC(=CN1)C1CCCC(N1)C(O)=O,FDB016962,57357510,0.0
Isoorientin_2-O-arabinoside,Oats,OC[C@H]1O[C@H]([C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C(O)=C2)C=C1O,FDB001697,66555471,0.0
,Nuts,CCCCCC1=NC=CO1,FDB016963,17858186,0.0
,Meats,CC(=O)C1=NC(C)=NC=C1,FDB016964,5362572,0.0
,Herbs_condiments_and_spices,CC1(C)C2CCC1(C)OC(=O)C2,FDB016966,274476,0.0
,Alcoholic_beverages,C\\C(CCC(O)C(C)(C)O)=C/CC\\C(C)=C\\C(=O)OC1OC(CO)C(O)C(O)C1O,FDB016968,131752240,0.0
,Other_fruits,C\\C(CCC1C(C)=CCC2C(C)(C)CCCC12C)=C\\C(O)=O,FDB016972,131752241,0.0
,Brassicas_and_other_crucifers,CCCCCCCCC(C)CCC(C)C,FDB016973,41838,0.0
,Crustaceans,CC(C)\\C=C\\C(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,FDB016975,131752242,1.0
,Nuts,CCCCCCCCCC(C)CC,FDB016977,28469,0.0
,Tomatoes,OC(CCCCCCCCC(O)=O)CCCCCC(O)=O,FDB016979,14259008,0.0
,Tomatoes,OC(CCCCCCCC(O)=O)CCCCCCC(O)=O,FDB016980,16061042,0.0
ZEIN,Corn,FS(=O)(=O)CC1=CC=CC=C1,FDB016982,4784,0.0
,Coffee,CCC1=NC(C)=CO1,FDB016987,528405,0.0
,Potato,CCC1=COC(C)=N1,FDB016988,525785,0.0
Myricetin_3-O-beta-D-glucopyranoside,Tea,OC[C@H]1O[C@@H](OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,FDB017001,5318606,0.0
MYRICETIN-3-DIGALACTOSIDE,American_cranberry,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C(O)=C2)=C1,FDB017002,5281672,0.0
Isovitexin_7-O-(6-O-E-p-coumaroyl)glucoside,Barley,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O[C@@H]1O[C@H](COC(=O)\\C=C\\C2=CC=C(O)C=C2)[C@@H](O)[C@H](O)[C@H]1O,FDB001701,101227525,0.0
,Herbs_condiments_and_spices,OCC1OC(OC2=CC(=CC(O)=C2O)C2=C(OC3OC(CO)C(O)C(O)C3O)C(=O)C3=C(O)C=C(O)C=C3O2)C(O)C(O)C1O,FDB017003,14159396,0.0
,Root_vegetables,OCC1OC(OC2C(O)C(O)C(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C=C3)OC2CO)C(O)C(O)C1O,FDB017005,73840313,0.0
,Crustaceans,CCCC1=COC(C)=N1,FDB017006,528406,0.0
,Crustaceans,CCCC1=NC(C)=CO1,FDB017007,528409,0.0
,Potato,CCCCC1=COC(C)=N1,FDB017008,525783,0.0
,Potato,CCCCCC1=COC(C)=N1,FDB017009,525786,0.0
,Potato,CCCCCC1=NC(C)=CO1,FDB017010,525789,0.0
,Coffee,CCC1=NC=C(C)O1,FDB017011,528403,0.0
,Coffee,CCC1=CN=C(C)O1,FDB017012,528407,0.0
,Nuts,CCCC1=CN=C(C)O1,FDB017013,529029,0.0
,Coffee,CCCC1=NC=C(C)O1,FDB017014,529034,0.0
,Coffee,CCC1=C(C)N=CO1,FDB017016,207286,0.0
,Tomatoes,CCCCCC1=C(CC)N=CO1,FDB017017,54303054,0.0
,Potato,CCC1=NC(C)=C(C)O1,FDB017018,62069,0.0
,Potato,CCC1=C(C)OC(C)=N1,FDB017019,121694,0.0
,Potato,CCC1=C(C)N=C(C)O1,FDB017020,525776,0.0
,Potato,CCCC1=C(C)N=C(C)O1,FDB017021,525774,0.0
,Meats,CCCC1=NC(C)=C(C)O1,FDB017022,104620,0.0
Isovitexin_2-O-(6-(E)-p-coumaroyl)glucoside,Cucumber,OC[C@H]1O[C@H]([C@H](O[C@@H]2O[C@H](COC(=O)\\C=C\\C3=CC=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O,FDB001703,100952216,0.0
,Potato,CC(C)C1=NC(C)=C(C)O1,FDB017024,29644,0.0
,Potato,CCCC1=C(C)N=C(CC)O1,FDB017025,525780,0.0
,Potato,CCCC1=C(CC)N=C(C)O1,FDB017026,525784,0.0
,Potato,CCC1=C(C)N=C(O1)C(C)C,FDB017027,586570,0.0
,Potato,CCCCC1=NC(C)=C(C)O1,FDB017028,522807,0.0
,Nuts,CCCC1=C(CC)OC(C)=N1,FDB017029,529033,0.0
,Cocoa,CCC1=C(C)OC(=N1)C(C)C,FDB017031,586689,0.0
,Potato,CCCCC1=C(C)OC(C)=N1,FDB017032,525777,0.0
Isovitexin_2-O-(6-(E)-p-coumaroyl)glucoside_4-O-glucoside,Cucumber,OC[C@H]1O[C@@H](OC2=CC=C(C=C2)C2=CC(=O)C3=C(O2)C=C(O)C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](COC(=O)\\C=C\\C4=CC=C(O)C=C4)[C@@H](O)[C@H](O)[C@H]2O)=C3O)[C@H](O)[C@@H](O)[C@@H]1O,FDB001704,102587838,0.0
,Potato,CC(C)CC1=NC(C)=C(C)O1,FDB017033,574068,0.0
,Potato,CCCC1=C(CC)N=C(CC)O1,FDB017036,86003227,0.0
,Cocoa,CCCCC1=NC(C)=C(CC)O1,FDB017037,580388,0.0
,Cocoa,CCCCC1=C(CC)N=C(C)O1,FDB017038,71414755,0.0
,Cocoa,CCCCC1=NC(CC)=C(C)O1,FDB017039,580707,0.0
,Potato,CCCCCC1=NC(C)=C(C)O1,FDB017040,525787,0.0
,Potato,CCCCCC1=NC(C)=C(CC)O1,FDB017042,525788,0.0
Isovitexin_2-O-(6-(E)-feruloyl)glucoside_4-O-glucoside,Cucumber,COC1=C(O)C=CC(\\C=C\\C(=O)OC[C@H]2O[C@@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3C3=C(O)C4=C(OC(=CC4=O)C4=CC=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C=C4)C=C3O)[C@H](O)[C@@H](O)[C@@H]2O)=C1,FDB001705,102587839,0.0
,Meats,CCCCCCC1=C(C)OC(C)=N1,FDB017043,573845,0.0
,Potato,CCCCC1=NC(CC)=C(CC)O1,FDB017044,525778,0.0
,Root_vegetables,CC(C)C(C)CCC(C)C1CCC2=C3CCC4CC(O)CCC4(C)C3CCC12C,FDB017045,312796,0.0
,Citrus_fruits,CC(=O)OC(CC(O)=O)C1(C)C(CC(=O)C2(C)C1CCC(C)(C(OC1OC(CO)C(O)C(O)C1O)C1=COC=C1)C21OC1C(O)=O)C(C)(C)O,FDB017046,73066469,0.0
,Fungi,CC(CC\\C=C(/C)C(O)=O)C1CC(OC(C)=O)C2(C)C3=CCC4C(C)(C)C(O)CCC4(C)C3=CCC12C,FDB017048,14137626,0.0
,Fungi,CC(CC\\C=C(/C)C(O)=O)C1CC(OC(C)=O)C2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3=CCC12C,FDB017049,14137643,0.0
,Potato,CCCCC1=NC(CCC)=C(C)O1,FDB017050,525779,0.0
,Potato,CCCCCCC1=NC(C)=C(C)O1,FDB017051,525781,0.0
Vitexin_6-O-malonyl_2-O-xyloside,Coomon_Beet,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1,FDB001706,5280441,0.0
,Cocoa,CCCCC1=NC(C)=C(CCCC)O1,FDB017054,71409403,0.0
,Potato,CCCCCCC1=NC(C)=C(CC)O1,FDB017055,525782,0.0
,Other_fruits,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC34C)C2C1)C(=O)OC1OCC(O)C(O)C1O,FDB017060,73814006,0.0
,Other_fruits,CC1OC(OC2C(O)C(O)COC2OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC4(C)C2(C)CC3)C(O)C(O)C1O,FDB017061,73814007,0.0
Isoorientin_7-O-(6-O-(E)-feruloyl)glucoside,Barley,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C(O)=C2)C=C1O,FDB001707,114776,0.0
6-HYDROXY-DIHYDROTHEASPIRANE,Tea,CC1CCC2(O1)C(C)(C)CCCC2(C)O,FDB017063,65428,0.0
,Tea,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@@]34C)C2=C1C)C(O)=O,FDB017064,131752251,0.0
,Tea,[H][C@@]12[C@H](O)C(C)(C)CC[C@@]1(CC[C@]1(C)C2=CCC2[C@@]3(C)CC[C@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)C(C)(C)C3CC[C@@]12C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,FDB017065,131752252,0.0
,Other_green_vegetables,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,FDB017066,3846150,0.0
,Other_green_vegetables,O[C@@H]1CO[C@@H](OC(=O)[C@]23CCC(C)(C)C[C@@]2([H])C2=CCC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@@]4(C)[C@]2(C)C[C@H]3O)[C@H](OC(=O)\\C=C\\C2=CC=C(O)C=C2)[C@H]1O,FDB017067,131752253,0.0
,Other_green_vegetables,COC1=CC(\\C=C\\C(=O)O[C@@H]2[C@@H](O)[C@H](O)CO[C@H]2OC(=O)[C@]23CCC(C)(C)C[C@@]2([H])C2=CCC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)C5CC[C@@]4(C)[C@]2(C)C[C@H]3O)=CC=C1O,FDB017068,131752254,0.0
Artomunoxanthentrione,Breadfruit,COC1=CC(=O)C2=C3OC4=C(C(O)=CC5=C4C=CC(C)(C)O5)C(=O)C3=CC(C(C)=C)=C2C1=O,FDB017069,15725888,0.0
,Fungi,CC(C)[C@@H](C)\\C=C\\[C@@H](C)[C@H]1CCC2C3=CCC4C[C@H](O)[C@@H](O)C[C@]4(C)[C@@]3(O)CC[C@]12C,FDB017070,131752255,0.0
,Other_green_vegetables,OC[C@H]1O[C@@H](OC2=CC=C(\\C=C\\C(=O)O[C@@H]3[C@@H](O)[C@H](O)COC3OC(=O)[C@]34CCC(C)(C)C[C@@]3([H])C3=CCC5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)C6CC[C@@]5(C)[C@]3(C)C[C@H]4O)C=C2OC)[C@H](O)[C@@H](O)[C@@H]1O,FDB017071,131752256,0.0
GLYCEOCARPIN,Soybean,CC(C)=CCC1=CC2=C(OCC3(O)C2OC2=C3C=CC(O)=C2)C=C1O,FDB017073,85206973,0.0
,Legumes,COC1=CC(O)=C(C=C1)C1=COC2=C(C(O)=CC(OC)=C2)C1=O,FDB017074,53796934,0.0
,Other_green_vegetables,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)\\C=C\\C1=CC=C(O)C=C1,FDB017076,14827916,0.0
Isowighteone,Pigeonpea,CC(C)=CCC1=C(O)C=CC(=C1)C1=COC2=CC(O)=CC(O)=C2C1=O,FDB017077,5494866,0.0
Aureol,Scarlet_Runner_Bean,OC1=CC2=C(C=C1)C1=C(O2)C2=C(O)C=C(O)C=C2OC1=O,FDB017078,5491648,0.0
PHASEOL,Soybean,CC(C)=CCC1=C(O)C=CC2=C1OC(=O)C1=C2OC2=C1C=CC(O)=C2,FDB017079,44257530,0.0
,Other_green_vegetables,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)CCC1=CC=C(O)C=C1,FDB017080,14827922,0.0
Isosakuranetin_7-alpha-L-arabinofuranosyl-(1->6)-glucoside,Pomegranate,COC1=CC=C(C=C1)C1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O,FDB001709,42607954,0.0
,Other_green_vegetables,COC1=CC(CCC(=O)OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(O)C(O)C7O)C(O)=O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)=CC=C1O,FDB017083,14827928,0.0
,Other_green_vegetables,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)\\C=C\\C1=CC=C(O)C=C1,FDB017084,14827932,0.0
,Other_green_vegetables,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)CCC1=CC=C(O)C=C1,FDB017086,14827934,0.0
Quercetin_3-O-xyloside,Blueberry,OC[C@H]1O[C@@H](OC2=C(OC3=C(C2=O)C(O)=CC(O)=C3)C2=CC=C(O)C(O)=C2)[C@H](O)[C@H]1O,FDB017087,5321278,0.0
,Other_fruits,OC1COC(OC2=CC(O)=C3C(=O)C(O)=C(OC3=C2)C2=CC(O)=C(O)C=C2)C(O)C1O,FDB017088,74978193,0.0
,Brassicas_and_other_crucifers,CC1OC(OC2C(O)C(O)COC2OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,FDB017089,73829996,0.0
,Other_green_vegetables,COC1=CC(CCC(=O)OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)=CC=C1O,FDB017090,14827936,0.0
,Other_green_vegetables,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)\\C=C\\C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,FDB017091,14827938,0.0
,Other_green_vegetables,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)CCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,FDB017093,14827942,0.0
Quercetin_4-O-glucoside,Shallot,OC[C@H]1O[C@@H](OC2=CC=C(C=C2O)C2=C(O)C(=O)C3=C(O2)C=C(O)C=C3O)[C@H](O)[C@@H](O)[C@@H]1O,FDB017095,5320844,0.0
,Potato,CC1OC(OC2C(O)C(O)C(CO)OC2OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,FDB017096,14034827,0.0
,Herbs_condiments_and_spices,CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)C(O)=C(OC4=C3)C3=CC(O)=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,FDB017100,74978200,0.0
MULTINOSIDE-A,Peach,CC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,FDB017101,13845899,0.0
Quercetin_3-(2G-rhamnosylgentiobioside),Soybean,CC1OC(OC2C(O)C(O)C(COC3OC(CO)C(O)C(O)C3O)OC2OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,FDB017102,14309751,0.0
,Pomegranate,CN1C2=CC=CC=C2C(C)(C)C11OC2C(=C1)N(C)C1=CC=CC=C1C2(C)C,FDB001711,340816,0.0
Quercetin_3-(2G-glucosylgentiobioside),Soybean,OCC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,FDB017103,74978164,0.0
,Pea,OCC1OC(OC2C(OC3C(OC4=C(OC5=C(C4=O)C(O)=CC(O)=C5)C4=CC=C(O)C(O)=C4)OC(CO)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,FDB017104,16745399,0.0
,Pea,OCC1OC(OC2C(O)C(O)C(CO)OC2OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(OC2OC(COC(=O)\\C=C\\C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C1O,FDB017105,131752257,0.0
,Legumes,COC1=C(O)C=CC(\\C=C\\C(=O)OCC2OC(OC3C(OC4C(OC5=C(OC6=CC(O)=CC(O)=C6C5=O)C5=CC(O)=C(O)C=C5)OC(CO)C(O)C4O)OC(CO)C(O)C3O)C(O)C(O)C2O)=C1,FDB017106,131751014,0.0
,Other_green_vegetables,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC(=O)\\C=C\\C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,FDB017108,14827948,0.0
,Other_green_vegetables,COC1=CC(CCC(=O)OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(O)C(O)C7O)C(O)=O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)=CC=C1OC1OC(CO)C(O)C(O)C1O,FDB017109,14827950,0.0
5alpha,Pineapple,CC(C)C(C)\\C=C\\C(C)C1CCC2C1(C)CCC1C3(C)CCC(O)CC33OOC21C=C3,FDB017110,5379713,0.0
,Alcoholic_beverages,CC1NC(CC2=C1NC1=CC=CC=C21)C(O)=O,FDB017111,73530,0.0
RETUSIN,Mandarin,COC1=CC2=C(C(=O)C(OC)=C(O2)C2=CC=C(OC)C(OC)=C2)C(O)=C1,FDB017112,5352005,0.0
,Herbs_condiments_and_spices,OCC1OC(OC2CC3=C(O)C=C(O)C=C3OC2C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,FDB017113,14104301,0.0
(-)-EPICATECHIN-3-O(3-O-METHYL)-GALLATE|EPICATECHIN-3-(3-O-METHYLGALLATE)|EPICATECHIN-3-O(3-O-METHYL)-GALLATE,Tea,COC1=CC(=CC(O)=C1O)C(=O)O[C@@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C=C1)C=C(O)C=C2O,FDB017115,467296,0.0
,Other_green_vegetables,OCC1OC(OC2=C(O)C=CC(=C2)C2OC3=CC(O)=CC(O)=C3CC2O)C(O)C(O)C1O,FDB017116,73813317,0.0
,Tea,OC1CC2=C(O)C=C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C=C2OC1C1=CC(O)=C(O)C=C1,FDB017118,74490567,0.0
,Other_green_vegetables,OCC1OC(OC2=CC(O)=CC3=C2CC(O)C(O3)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,FDB017119,14345560,0.0
Catechin_7-O-beta-D-glucopyranoside,Adzuki_Bean,OCC1OC(OC2=CC(O)=C3CC(O)C(OC3=C2)C2=CC(O)=C(O)C=C2)C(O)C(O)C1O,FDB017120,14282767,0.0
,Other_green_vegetables,OCC1OC(OC2=C(OC3OC(CO)C(O)C(O)C3O)C=C(C=C2)C2OC3=CC(O)=CC(O)=C3CC2O)C(O)C(O)C1O,FDB017121,73813320,0.0
,Other_green_vegetables,OCC1OC(OC2=CC(=CC=C2O)C2OC3=CC(O)=CC(OC4OC(CO)C(O)C(O)C4O)=C3CC2O)C(O)C(O)C1O,FDB017122,73813318,0.0
Xanthoangelol_F,Angelica_fresh,COC1=CC=C(C(=O)\\C=C\\C2=CC=C(O)C=C2)C(O)=C1C\\C=C(/C)CCC=C(C)C,FDB001713,6479088,0.0
,Other_green_vegetables,OCC1OC(OC2=CC(O)=C3CC(O)C(OC3=C2)C2=CC(OC3OC(CO)C(O)C(O)C3O)=C(O)C=C2)C(O)C(O)C1O,FDB017123,73813319,0.0
(-)-CATECHIN,Cotton,O[C@@H]1CC2=C(O[C@H]1C1=CC=C(O)C(O)=C1)C=C(O)C=C2O,FDB017125,73160,1.0
(+)-EPICATECHIN,Buckwheat,O[C@H]1CC2=C(O[C@H]1C1=CC=C(O)C(O)=C1)C=C(O)C=C2O,FDB017126,182232,0.0
,Herbs_condiments_and_spices,COC1=CC(OC)=C2CC(O)C(OC2=C1)C1=CC2=C(OCO2)C=C1,FDB017127,71307295,0.0
,Fungi,CC(C)C(C)\\C=C\\C(C)C1CCC2C1(C)CCC1C3(C)CCC(CC33OOC21C=C3)OC1OC(CO)C(O)C(O)C1O,FDB017128,56673984,0.0
Quercetin_3-rutinoside-7-galactoside,Tartary_buckwheat,CC1OC(OCC2OC(OC3=C(OC4=CC(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,FDB017129,13942388,0.0
Quercetin_3-rutinoside-7,Sour_cherry,CC1OC(OCC2OC(OC3=C(OC4=CC(OC5OC(CO)C(O)C(O)C5O)=CC(O)=C4C3=O)C3=CC(OC4OC(CO)C(O)C(O)C4O)=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,FDB017131,74978176,0.0
Xanthoangelol_G,Angelica_fresh,COC1=CC=C(C(=O)\\C=C\\C2=CC=C(O)C=C2)C(O)=C1C\\C=C(/C)CCC(O)C(C)=C,FDB001714,42607536,0.0
Manghaslin,Redcurrant,CC1OC(OCC2OC(OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,FDB017133,14299117,0.0
